layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
12,6,-0.14185592111510534,-0.046524339852233726,0.09823038251294444,0.09533158126287161,-0.24008630362804978
12,7,0.10747116618634513,0.017926179346007605,-0.03144028231035918,0.08954498684033751,0.1389114484967043
19,4,-0.07250758151834209,0.012796940483773748,0.020757474408795436,0.08530452200211584,-0.09326505592713753
14,3,-0.10836516978840033,-0.024264773090059557,-0.026242947857826947,0.08410039669834077,-0.08212222193057338
21,6,0.06970273988942305,-0.014255854037279884,-0.039342454681172964,0.08395859392670293,0.10904519457059601
10,1,-0.1268672327666233,-0.04493521563708782,0.01505036816233769,0.08193201712953546,-0.14191760092896097
19,5,0.03618351112818345,-0.04007139398405949,-0.059210726991295815,0.07625490511224295,0.09539423811947927
24,3,0.06129490569777166,-0.011411747860256583,0.01613683586474508,0.07270665355802824,0.04515806983302657
9,7,0.0009823562228120863,0.0681721246180435,-0.03576049715047702,0.06718976839523141,0.03674285337328911
9,1,0.061123958338672915,-0.002809340023668483,0.04113851317670196,0.06393329836234139,0.019985445161970955
0,3,0.06636899054671327,0.0029109333098555606,0.06104505912711223,0.06345805723685771,0.005323931419601045
13,3,0.05668544478248805,-0.006637485736670594,-0.04029311191601058,0.06332293051915865,0.09697855669849863
12,5,-0.04615432989473144,-0.1086413404593865,0.00791968460738038,0.06248701056465506,-0.05407401450211182
0,2,0.14798636566847562,0.2062011236945788,0.14512845954547327,0.05821475802610318,0.0028579061230023517
6,0,0.17731020425756772,0.11952139300604661,0.1782595153277119,0.057788811251521105,-0.0009493110701441765
7,1,0.06006817099793504,0.0028029013735552627,-0.0009685312436583141,0.05726526962437978,0.061036702241593355
9,6,0.02668661854695529,-0.030389589490368962,-0.02285770857706666,0.05707620803732425,0.049544327124021945
21,0,0.1262812514207326,0.07036265066514412,-0.003925832256209105,0.05591860075558848,0.1302070836769417
8,5,-0.21273528110856813,-0.15722832133372625,-0.031492807945081344,0.05550695977484188,-0.1812424731634868
9,3,-0.06772765300702303,-0.01290166099788621,0.02915942855955412,0.05482599200913682,-0.09688708156657716
17,5,0.05436734536973139,7.290037659307321e-05,-0.015772754147959252,0.05429444499313832,0.07014009951769064
22,1,0.06087147612124681,0.007811951854576667,-0.0074757817434147,0.05305952426667014,0.06834725786466152
3,4,-0.018847254844149574,0.03281484879553318,-0.02880368661523486,0.05166210363968275,0.009956431771085288
16,3,0.07636359523360928,0.025315946123252313,0.04158620477343599,0.05104764911035696,0.03477739046017329
3,5,-0.10716905488322179,-0.057761557710667454,-0.09923078529536725,0.049407497172554334,-0.00793826958785454
12,1,0.05473668403768291,0.005639565493523454,-0.020374531298875807,0.04909711854415946,0.07511121533655872
13,7,-0.07259881826272856,-0.02537428376575311,0.026962738887717327,0.047224534496975445,-0.09956155715044589
10,3,0.11460011266171932,0.06818348517020544,0.03734866299200803,0.04641662749151389,0.07725144966971129
15,5,0.03181584393411564,-0.013515640593444308,-0.05235308940755203,0.04533148452755995,0.08416893334166767
19,6,0.09713546698912978,0.05249599361171325,0.03151925179020812,0.044639473377416534,0.06561621519892166
0,6,0.04273910556609432,0.08722809161990881,0.041251774163295826,0.044488986053814496,0.0014873314027984905
16,7,0.08109650559102495,0.03708327057150503,-0.008668512488172079,0.04401323501951992,0.08976501807919703
18,0,0.05858274899267902,0.014841706585139036,-0.005993830213750092,0.04374104240753998,0.0645765792064291
0,5,0.22074480106433234,0.18002119660377502,0.21581046928962072,0.04072360446055731,0.0049343317747116144
18,3,0.07190379713041087,0.11226350801686445,0.010425394687141912,0.040359710886453584,0.06147840244326896
5,7,-0.004452762791576485,-0.04335682966435949,-0.011737109288029993,0.03890406687278301,0.007284346496453508
14,2,0.09828996826739361,0.060005955242862306,-0.060684536207312095,0.038284013024531306,0.1589745044747057
8,0,-0.0853179903080066,-0.12130474249521891,-0.07456106728253266,0.03598675218721231,-0.010756923025473944
21,4,-0.009313126374036074,0.02486290897553166,-0.019075740101591996,0.03417603534956773,0.009762613727555922
2,3,-0.04431923947607477,-0.0772510723521312,-0.03937902860343456,0.03293183287605643,-0.0049402108726402105
2,2,0.008305183441067735,0.04016518083711465,0.0002607492264360189,0.03185999739604692,0.008044434214631717
17,3,0.011219321847117195,0.04283571667037904,-0.015495136221094679,0.03161639482326185,0.026714458068211874
20,5,0.03728174110874534,0.007015886018052697,0.0068495883829503635,0.030265855090692642,0.030432152725794977
11,2,0.03368911041567723,0.004609127862689396,0.02017443305036674,0.029079982552987833,0.01351467736531049
10,4,0.07146235575589041,0.04242415381595492,0.049507131815577546,0.02903820193993549,0.021955223940312865
24,2,-0.08517586976910631,-0.05623758165165782,-0.06900990530848503,0.028938288117448488,-0.016165964460621282
5,4,-0.006394265545532107,0.021584449149668217,-0.0063618439948186275,0.027978714695200323,-3.242155071347952e-05
5,6,0.011828875999587278,-0.014676388911902904,0.006615099175057064,0.026505264911490183,0.005213776824530215
8,6,0.028420610077834377,0.0020606283796951175,0.0028685542405582965,0.02635998169813926,0.02555205583727608
16,5,0.04989398365529875,0.023663584251577656,-0.0041907227966779224,0.026230399403721093,0.054084706451976675
11,3,-0.07022094725010296,-0.04409792503962914,0.0011253001672836642,0.026123022210473815,-0.07134624741738663
24,1,0.043475730111822486,0.017899458203464745,-0.006088748046507438,0.02557627190835774,0.04956447815832993
25,2,0.027665930590592323,0.003290615066847143,-0.016553953697439283,0.02437531552374518,0.044219884288031606
20,3,0.041523123792527865,0.017247922563304503,0.016346847035068397,0.024275201229223362,0.025176276757459468
24,4,-0.03092635638701419,-0.054821658941606684,-0.060940412292256954,0.023895302554592494,0.030014055905242764
25,7,-0.10264469676961502,-0.07900569618990023,-0.06514208676914374,0.023639000579714783,-0.03750261000047128
25,1,0.016068537808799497,-0.00737481900723651,0.0014042995152218887,0.023443356816036008,0.014664238293577608
3,2,0.1345267117023468,0.11301792034258445,0.13186850355317195,0.021508791359762358,0.002658208149174862
4,7,0.0664534229474763,0.045484094383815926,0.06441164041558901,0.020969328563660378,0.00204178253188729
21,3,0.03663857973103101,0.015780277107842265,-0.0008302755964299043,0.020858302623188746,0.037468855327460915
5,2,0.007051447299697126,0.02788167657951514,-0.007439280196558684,0.02083022927981801,0.01449072749625581
10,6,0.033461599176128703,0.012991676130332053,0.003549992370729645,0.020469923045796652,0.02991160680539906
2,6,0.0004969359608367086,-0.019321011006832124,0.0013715474711110194,0.019817946967668833,-0.0008746115102743108
4,6,0.10644093276932835,0.08688094802200794,0.06608186364173889,0.019559984747320416,0.040359069127589464
10,2,0.012289136227142687,0.031681734540810184,0.05062828520312905,0.0193925983136675,-0.038339148975986365
1,3,0.03183494480326772,0.051221563729147115,0.03076636923166613,0.019386618925879395,0.0010685755716015911
14,0,-0.010267497164507706,-0.02943006348796189,-0.011342432291712612,0.019162566323454183,0.0010749351272049054
1,1,0.023501240446542702,0.04261886510066688,0.006739877631965404,0.01911762465412418,0.016761362814577296
4,5,0.27677367913226286,0.258090457568566,0.2674315754324198,0.01868322156369684,0.009342103699843063
4,3,0.05934746808682879,0.07761237515757481,0.05414241493369142,0.018264907070746024,0.005205053153137365
23,2,-0.001164266931785581,-0.01923376228660345,-0.0050344509402445205,0.01806949535481787,0.0038701840084589397
3,1,0.06165133034810424,0.04370812575022379,0.06453463376189271,0.017943204597880444,-0.0028833034137884725
20,4,-0.015154751692898571,0.0027081996862155697,0.000580718566197902,0.01786295137911414,-0.015735470259096475
9,0,0.0044477376931657394,-0.012774611668040356,0.0006574471519949535,0.017222349361206094,0.003790290541170786
12,0,-0.07382961412270864,-0.05765965425719818,0.015986912821729978,0.01616995986551046,-0.08981652694443862
3,0,0.006759711432581147,0.02273924749655028,0.0016200206940993668,0.015979536063969135,0.00513969073848178
15,4,0.016112387160925817,0.00022549008135683835,0.024046570838739473,0.015886897079568977,-0.007934183677813657
2,5,0.005909581183611105,0.021764554300655922,0.004811296864257505,0.015854973117044816,0.0010982843193536006
23,6,-0.0008109367239133766,-0.016574991929034392,0.0015556883784787108,0.015764055205121016,-0.0023666251023920872
17,4,-0.047057253184417884,-0.031667966737101476,-0.017324297692781935,0.015389286447316408,-0.02973295549163595
17,2,-0.013423762377351522,-0.028321896322692434,-0.011339764894607167,0.014898133945340912,-0.0020839974827443555
7,2,0.05160224100497241,0.03711452682813009,-0.010323832933985007,0.014487714176842324,0.06192607393895742
