layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
22,29,0.0012557535509889325,0.10477372196813424,0.007019955152645707,0.1035179684171453,-0.005764201601656775
18,26,0.03177553026083236,-0.07174235181882978,0.028845360890651744,0.10351788207966214,0.002930169370180615
33,30,0.08042493660468608,-0.022100339426348606,0.0789560494866843,0.10252527603103469,0.001468887118001777
23,0,0.18183519133987527,0.0799781854574879,0.19797946402492622,0.10185700588238737,-0.016144272685050948
24,18,0.23582345458368462,0.13423558318366607,0.20576177823046843,0.10158787140001854,0.030061676353216188
33,1,0.014834911415042977,-0.08670895497004191,0.010541629996926835,0.10154386638508489,0.004293281418116142
26,17,-0.08699219883419573,0.012337726750411093,-0.0785883067175746,0.09932992558460682,-0.00840389211662114
26,3,0.3196573027099172,0.4188360162079334,0.3414231245716413,0.09917871349801621,-0.0217658218617241
16,14,0.12870434547464052,0.030570061652300258,0.11834309392919143,0.09813428382234027,0.01036125154544909
12,4,0.11080290641014774,0.013442902810250719,0.08949711012343566,0.09736000359989702,0.021305796286712086
21,18,0.055297429549197356,-0.03977174220296244,0.032084974347768976,0.09506917175215979,0.02321245520142838
23,25,0.14217180938770374,0.047406896483153105,0.12541285067951927,0.09476491290455064,0.016758958708184474
33,22,0.026584549364633857,0.12085139205058416,0.04337366482553383,0.09426684268595031,-0.01678911546089997
32,31,0.15730274030938746,0.06481789580235879,0.11510911420919001,0.09248484450702867,0.042193626100197446
35,9,-0.035341668594628575,-0.12703174656877916,-0.03578810578522583,0.09169007797415059,0.0004464371905972542
4,28,0.009824428123344357,0.10112400135646264,0.007227026905942087,0.09129957323311828,0.00259740121740227
35,7,0.021750409862337013,-0.06878022241095702,0.04929575284089272,0.09053063227329403,-0.02754534297855571
34,29,0.09910747672741611,0.18900485405077536,-0.07854306523998579,0.08989737732335924,0.1776505419674019
26,26,0.023295193270314485,0.11317311264574528,0.05458143466385081,0.0898779193754308,-0.03128624139353633
34,24,0.08835359205647061,-0.001404498036329945,0.058262812144433455,0.08975809009280056,0.03009077991203716
25,0,0.040180706009656814,0.1291625295455257,0.05184560650183509,0.08898182353586889,-0.011664900492178276
25,20,0.0003900080220773816,0.08903588348378738,-0.0024329646277086187,0.08864587546171,0.002822972649786
29,19,-0.0185280946122172,0.0685629908926785,-0.022572318945700925,0.08709108550489571,0.004044224333483726
21,17,-0.07556140504699821,0.009774776761575291,-0.012821165223916372,0.0853361818085735,-0.06274023982308184
15,5,0.010361393867060541,-0.07391344895586371,0.004204984630147616,0.08427484282292426,0.006156409236912926
14,7,0.1500147773263355,0.06689189660052458,0.0800274387234822,0.08312288072581092,0.0699873386028533
